"id","codigo_agrupador","naturaleza","code","name","chart_template_id","parent_id","user_type_id","type","reconcile"
"account_111","ref=*contabilidad_electronica.codigo_agrupador_111*","ref=*contabilidad_electronica.naturaleza_deudora*",111,"CRÉDITO AL DIESEL POR ACREDITAR","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_111_01","ref=*contabilidad_electronica.codigo_agrupador_111_01*","ref=*contabilidad_electronica.naturaleza_deudora*",111.01,"CRÉDITO AL DIESEL POR ACREDITAR","ref=*mx_coa_sat*","ref=*account_111*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_111_01_01","ref=*contabilidad_electronica.codigo_agrupador_111_01*","ref=*contabilidad_electronica.naturaleza_deudora*","111.01.01","Crédito al diesel por acreditar","ref=*mx_coa_sat*","ref=*account_111_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_112","ref=*contabilidad_electronica.codigo_agrupador_112*","ref=*contabilidad_electronica.naturaleza_deudora*",112,"OTROS ESTÍMULOS","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_112_01","ref=*contabilidad_electronica.codigo_agrupador_112_01*","ref=*contabilidad_electronica.naturaleza_deudora*",112.01,"OTROS ESTÍMULOS","ref=*mx_coa_sat*","ref=*account_112*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113","ref=*contabilidad_electronica.codigo_agrupador_113*","ref=*contabilidad_electronica.naturaleza_deudora*",113,"IMPUESTOS A FAVOR","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_01","ref=*contabilidad_electronica.codigo_agrupador_113_01*","ref=*contabilidad_electronica.naturaleza_deudora*",113.01,"IVA A FAVOR","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_01_01","ref=*contabilidad_electronica.codigo_agrupador_113_01*","ref=*contabilidad_electronica.naturaleza_deudora*","113.01.01","IVA a favor","ref=*mx_coa_sat*","ref=*account_113_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_113_02","ref=*contabilidad_electronica.codigo_agrupador_113_02*","ref=*contabilidad_electronica.naturaleza_deudora*",113.02,"ISR A FAVOR","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_02_01","ref=*contabilidad_electronica.codigo_agrupador_113_02*","ref=*contabilidad_electronica.naturaleza_deudora*","113.02.01","ISR a favor","ref=*mx_coa_sat*","ref=*account_113_02*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_113_03","ref=*contabilidad_electronica.codigo_agrupador_113_03*","ref=*contabilidad_electronica.naturaleza_deudora*",113.03,"IETU A FAVOR","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_04","ref=*contabilidad_electronica.codigo_agrupador_113_04*","ref=*contabilidad_electronica.naturaleza_deudora*",113.04,"IDE A FAVOR","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_05","ref=*contabilidad_electronica.codigo_agrupador_113_05*","ref=*contabilidad_electronica.naturaleza_deudora*",113.05,"IA A FAVOR","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_06","ref=*contabilidad_electronica.codigo_agrupador_113_06*","ref=*contabilidad_electronica.naturaleza_deudora*",113.06,"SUBSIDIO AL EMPLEO","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_07","ref=*contabilidad_electronica.codigo_agrupador_113_07*","ref=*contabilidad_electronica.naturaleza_deudora*",113.07,"PAGO DE LO INDEBIDO","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_07_01","ref=*contabilidad_electronica.codigo_agrupador_113_07*","ref=*contabilidad_electronica.naturaleza_deudora*","113.07.01","Pago de lo indebido","ref=*mx_coa_sat*","ref=*account_113_07*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_113_08","ref=*contabilidad_electronica.codigo_agrupador_113_08*","ref=*contabilidad_electronica.naturaleza_deudora*",113.08,"OTROS IMPUESTOS A FAVOR","ref=*mx_coa_sat*","ref=*account_113*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_113_08_01","ref=*contabilidad_electronica.codigo_agrupador_113_08*","ref=*contabilidad_electronica.naturaleza_deudora*","113.08.01","Otros impuestos a favor","ref=*mx_coa_sat*","ref=*account_113_08*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_114","ref=*contabilidad_electronica.codigo_agrupador_114*","ref=*contabilidad_electronica.naturaleza_deudora*",114,"PAGOS PROVISIONALES","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_114_01","ref=*contabilidad_electronica.codigo_agrupador_114_01*","ref=*contabilidad_electronica.naturaleza_deudora*",114.01,"PAGOS PROVISIONALES DE ISR","ref=*mx_coa_sat*","ref=*account_114*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_114_01_01","ref=*contabilidad_electronica.codigo_agrupador_114_01*","ref=*contabilidad_electronica.naturaleza_deudora*","114.01.01","Pagos provisionales de ISR","ref=*mx_coa_sat*","ref=*account_114_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_115","ref=*contabilidad_electronica.codigo_agrupador_115*","ref=*contabilidad_electronica.naturaleza_deudora*",115,"INVENTARIO","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_01","ref=*contabilidad_electronica.codigo_agrupador_115_01*","ref=*contabilidad_electronica.naturaleza_deudora*",115.01,"INVENTARIO","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_01_01","ref=*contabilidad_electronica.codigo_agrupador_115_01*","ref=*contabilidad_electronica.naturaleza_deudora*","115.01.01","Inventario General","ref=*mx_coa_sat*","ref=*account_115_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_115_02","ref=*contabilidad_electronica.codigo_agrupador_115_02*","ref=*contabilidad_electronica.naturaleza_deudora*",115.02,"MATERIA PRIMA Y MATERIALES","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_03","ref=*contabilidad_electronica.codigo_agrupador_115_03*","ref=*contabilidad_electronica.naturaleza_deudora*",115.03,"PRODUCCIÓN EN PROCESO","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_03_01","ref=*contabilidad_electronica.codigo_agrupador_115_03*","ref=*contabilidad_electronica.naturaleza_deudora*","115.03.01","Producción en proceso","ref=*mx_coa_sat*","ref=*account_115_03*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_115_04","ref=*contabilidad_electronica.codigo_agrupador_115_04*","ref=*contabilidad_electronica.naturaleza_deudora*",115.04,"PRODUCTOS TERMINADOS","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_05","ref=*contabilidad_electronica.codigo_agrupador_115_05*","ref=*contabilidad_electronica.naturaleza_deudora*",115.05,"MERCANCÍAS EN TRÁNSITO","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_05_01","ref=*contabilidad_electronica.codigo_agrupador_115_05*","ref=*contabilidad_electronica.naturaleza_deudora*","115.05.01","Mercancías en tránsito","ref=*mx_coa_sat*","ref=*account_115_05*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_115_06","ref=*contabilidad_electronica.codigo_agrupador_115_06*","ref=*contabilidad_electronica.naturaleza_deudora*",115.06,"MERCANCÍAS EN PODER DE TERCEROS","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_115_07","ref=*contabilidad_electronica.codigo_agrupador_115_07*","ref=*contabilidad_electronica.naturaleza_deudora*",115.07,"OTROS","ref=*mx_coa_sat*","ref=*account_115*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_116","ref=*contabilidad_electronica.codigo_agrupador_116*","ref=*contabilidad_electronica.naturaleza_deudora*",116,"ESTIMACIÓN DE INVENTARIOS OBSOLETOS Y DE LENTO MOVIMIENTO","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_116_01","ref=*contabilidad_electronica.codigo_agrupador_116_01*","ref=*contabilidad_electronica.naturaleza_deudora*",116.01,"ESTIMACIÓN DE INVENTARIOS OBSOLETOS Y DE LENTO MOVIMIENTO","ref=*mx_coa_sat*","ref=*account_116*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_116_01_01","ref=*contabilidad_electronica.codigo_agrupador_116_01*","ref=*contabilidad_electronica.naturaleza_deudora*","116.01.01","Estimación de inventarios obsoletos y de lento movimiento","ref=*mx_coa_sat*","ref=*account_116_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_117","ref=*contabilidad_electronica.codigo_agrupador_117*","ref=*contabilidad_electronica.naturaleza_deudora*",117,"OBRAS EN PROCESO DE INMUEBLES","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_117_01","ref=*contabilidad_electronica.codigo_agrupador_117_01*","ref=*contabilidad_electronica.naturaleza_deudora*",117.01,"OBRAS EN PROCESO DE INMUEBLES ","ref=*mx_coa_sat*","ref=*account_117*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_117_01_01","ref=*contabilidad_electronica.codigo_agrupador_117_01*","ref=*contabilidad_electronica.naturaleza_deudora*","117.01.01","Construcción e Implementación","ref=*mx_coa_sat*","ref=*account_117_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_117_01_02","ref=*contabilidad_electronica.codigo_agrupador_117_01*","ref=*contabilidad_electronica.naturaleza_deudora*","117.01.02","Servicios de mantenimiento","ref=*mx_coa_sat*","ref=*account_117_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_117_01_03","ref=*contabilidad_electronica.codigo_agrupador_117_01*","ref=*contabilidad_electronica.naturaleza_deudora*","117.01.03","Construcción e Implementación partes relacionadas","ref=*mx_coa_sat*","ref=*account_117_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_117_01_04","ref=*contabilidad_electronica.codigo_agrupador_117_01*","ref=*contabilidad_electronica.naturaleza_deudora*","117.01.04","Servicios de mantenimiento partes relaciionadas","ref=*mx_coa_sat*","ref=*account_117_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_118","ref=*contabilidad_electronica.codigo_agrupador_118*","ref=*contabilidad_electronica.naturaleza_deudora*",118,"IMPUESTOS ACREDITABLES PAGADOS","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_118_01","ref=*contabilidad_electronica.codigo_agrupador_118_01*","ref=*contabilidad_electronica.naturaleza_deudora*",118.01,"IVA ACREDITABLE PAGADO","ref=*mx_coa_sat*","ref=*account_118*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_118_01_01","ref=*contabilidad_electronica.codigo_agrupador_118_01*","ref=*contabilidad_electronica.naturaleza_deudora*","118.01.01","IVA acreditable pagado","ref=*mx_coa_sat*","ref=*account_118_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_118_02","ref=*contabilidad_electronica.codigo_agrupador_118_02*","ref=*contabilidad_electronica.naturaleza_deudora*",118.02,"IVA ACREDITABLE DE IMPORTACIÓN PAGADO","ref=*mx_coa_sat*","ref=*account_118*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_118_02_01","ref=*contabilidad_electronica.codigo_agrupador_118_02*","ref=*contabilidad_electronica.naturaleza_deudora*","118.02.01","IVA acreditable de importación pagado","ref=*mx_coa_sat*","ref=*account_118_02*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_118_03","ref=*contabilidad_electronica.codigo_agrupador_118_03*","ref=*contabilidad_electronica.naturaleza_deudora*",118.03,"IEPS ACREDITABLE PAGADO","ref=*mx_coa_sat*","ref=*account_118*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_118_04","ref=*contabilidad_electronica.codigo_agrupador_118_04*","ref=*contabilidad_electronica.naturaleza_deudora*",118.04,"IEPS PAGADO EN IMPORTACIÓN","ref=*mx_coa_sat*","ref=*account_118*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_119","ref=*contabilidad_electronica.codigo_agrupador_119*","ref=*contabilidad_electronica.naturaleza_deudora*",119,"IMPUESTOS ACREDITABLES POR PAGAR","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_119_01","ref=*contabilidad_electronica.codigo_agrupador_119_01*","ref=*contabilidad_electronica.naturaleza_deudora*",119.01,"IVA PENDIENTE DE PAGO","ref=*mx_coa_sat*","ref=*account_119*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_119_01_01","ref=*contabilidad_electronica.codigo_agrupador_119_01*","ref=*contabilidad_electronica.naturaleza_deudora*","119.01.01","IVA pendiente de pago","ref=*mx_coa_sat*","ref=*account_119_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_119_02","ref=*contabilidad_electronica.codigo_agrupador_119_02*","ref=*contabilidad_electronica.naturaleza_deudora*",119.02,"IVA DE IMPORTACIÓN PENDIENTE DE PAGO","ref=*mx_coa_sat*","ref=*account_119*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_119_02_01","ref=*contabilidad_electronica.codigo_agrupador_119_02*","ref=*contabilidad_electronica.naturaleza_deudora*","119.02.01","IVA de importación pendiente de pago","ref=*mx_coa_sat*","ref=*account_119_02*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_119_03","ref=*contabilidad_electronica.codigo_agrupador_119_03*","ref=*contabilidad_electronica.naturaleza_deudora*",119.03,"IEPS PENDIENTE DE PAGO","ref=*mx_coa_sat*","ref=*account_119*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_119_04","ref=*contabilidad_electronica.codigo_agrupador_119_04*","ref=*contabilidad_electronica.naturaleza_deudora*",119.04,"IEPS PENDIENTE DE PAGO EN IMPORTACIÓN","ref=*mx_coa_sat*","ref=*account_119*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_120","ref=*contabilidad_electronica.codigo_agrupador_120*","ref=*contabilidad_electronica.naturaleza_deudora*",120,"ANTICIPO A PROVEEDORES","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_120_01","ref=*contabilidad_electronica.codigo_agrupador_120_01*","ref=*contabilidad_electronica.naturaleza_deudora*",120.01,"ANTICIPO A PROVEEDORES NACIONAL","ref=*mx_coa_sat*","ref=*account_120*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_120_01_01","ref=*contabilidad_electronica.codigo_agrupador_120_01*","ref=*contabilidad_electronica.naturaleza_deudora*","120.01.01","Anticipo a proveedores nacional","ref=*mx_coa_sat*","ref=*account_120_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_120_02","ref=*contabilidad_electronica.codigo_agrupador_120_02*","ref=*contabilidad_electronica.naturaleza_deudora*",120.02,"ANTICIPO A PROVEEDORES EXTRANJERO","ref=*mx_coa_sat*","ref=*account_120*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_120_02_01","ref=*contabilidad_electronica.codigo_agrupador_120_02*","ref=*contabilidad_electronica.naturaleza_deudora*","120.02.01","Anticipo a proveedores extranjero","ref=*mx_coa_sat*","ref=*account_120_02*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_120_03","ref=*contabilidad_electronica.codigo_agrupador_120_03*","ref=*contabilidad_electronica.naturaleza_deudora*",120.03,"ANTICIPO A PROVEEDORES NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_120*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_120_03_01","ref=*contabilidad_electronica.codigo_agrupador_120_03*","ref=*contabilidad_electronica.naturaleza_deudora*","120.03.01","Anticipo a proveedores nacional parte relacionada","ref=*mx_coa_sat*","ref=*account_120_03*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
"account_120_04","ref=*contabilidad_electronica.codigo_agrupador_120_04*","ref=*contabilidad_electronica.naturaleza_deudora*",120.04,"ANTICIPO A PROVEEDORES EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_120*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_121","ref=*contabilidad_electronica.codigo_agrupador_121*","ref=*contabilidad_electronica.naturaleza_deudora*",121,"OTROS ACTIVOS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_100_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_121_01","ref=*contabilidad_electronica.codigo_agrupador_121_01*","ref=*contabilidad_electronica.naturaleza_deudora*",121.01,"OTROS ACTIVOS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_121*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_121_01_01","ref=*contabilidad_electronica.codigo_agrupador_121_01*","ref=*contabilidad_electronica.naturaleza_deudora*","121.01.01","Interses descontados","ref=*mx_coa_sat*","ref=*account_121_01*","ref=*account.data_account_type_current_assets*","other","eval=*False*"
